SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO46768,1,26020,339,20200610,20200620,20200617,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO47114,1,21387,373,20200706,20200716,20200713,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47321,1,13354,373,20200728,20200807,20200804,1,100,1,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47640,1,26317,354,20200828,20200907,20200904,1,100,1,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO47920,1,12282,358,20200925,20201005,20201002,1,98,10,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO48260,1,27099,323,20201027,20201106,20201103,1,19,6,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO48581,1,26632,352,20201116,20201126,20201123,1,100,1,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO48853,1,15520,337,20201208,20201218,20201215,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49192,1,19040,387,20210103,20210113,20210110,1,100,8,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO49399,1,15540,339,20210124,20210203,20210131,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49712,1,27095,360,20210215,20210225,20210222,1,100,4,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO49993,1,17781,369,20210311,20210321,20210318,2,100,8,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO50334,1,15595,360,20210331,20210410,20210407,1,6,9,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50541,1,12806,362,20210421,20210501,20210428,2,100,8,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50573,1,15934,329,20210423,20210503,20210430,1,100,1,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50882,1,27473,343,20210511,20210521,20210518,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO51179,2,22430,540,20210531,20210610,20210607,1,100,7,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO51253,2,22785,484,20210604,20210614,20210611,1,19,6,1,7.9500,7.9500,0.0000,0,2.9733,2.9733,7.9500,0.6360,0.1988,,,1
SO51329,2,26312,479,20210609,20210619,20210616,1,100,1,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO51404,3,21469,479,20210613,20210623,20210620,1,100,4,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO51477,1,12264,560,20210618,20210628,20210625,1,98,10,1,1214.8500,1214.8500,0.0000,0,755.1508,755.1508,1214.8500,97.1880,30.3713,,,1
SO51551,3,13058,477,20210623,20210703,20210630,1,100,4,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51626,1,15554,593,20210627,20210707,20210704,1,100,4,1,564.9900,564.9900,0.0000,0,308.2179,308.2179,564.9900,45.1992,14.1248,,,1
SO51897,1,13199,477,20210701,20210711,20210708,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51978,3,19969,491,20210703,20210713,20210710,1,6,9,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO52069,1,20453,538,20210705,20210715,20210712,1,6,9,1,21.4900,21.4900,0.0000,0,8.0373,8.0373,21.4900,1.7192,0.5373,,,1
SO52160,2,11422,537,20210707,20210717,20210714,1,98,10,1,35.0000,35.0000,0.0000,0,13.0900,13.0900,35.0000,2.8000,0.8750,,,1
SO52243,3,22544,483,20210708,20210718,20210715,1,19,6,1,120.0000,120.0000,0.0000,0,44.8800,44.8800,120.0000,9.6000,3.0000,,,1
SO52320,2,11678,480,20210709,20210719,20210716,1,100,1,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO52404,1,25612,584,20210711,20210721,20210718,1,98,10,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO52491,1,13095,528,20210713,20210723,20210720,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52576,2,14940,214,20210714,20210724,20210721,1,100,8,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52661,1,28769,568,20210716,20210726,20210723,1,100,1,1,742.3500,742.3500,0.0000,0,461.4448,461.4448,742.3500,59.3880,18.5588,,,1
SO52747,3,18644,478,20210718,20210728,20210725,1,19,6,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO52832,1,29247,573,20210719,20210729,20210726,1,19,6,1,2384.0700,2384.0700,0.0000,0,1481.9379,1481.9379,2384.0700,190.7256,59.6018,,,1
SO52918,2,11865,485,20210721,20210731,20210728,1,100,4,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO53012,2,18707,222,20210724,20210803,20210731,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO53095,1,23711,528,20210725,20210804,20210801,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO53181,1,19407,390,20210726,20210805,20210802,1,100,1,1,1120.4900,1120.4900,0.0000,0,713.0798,713.0798,1120.4900,89.6392,28.0123,,,1
SO55518,1,26349,535,20210903,20210913,20210910,1,100,1,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO56436,2,12035,481,20210920,20210930,20210927,1,6,9,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO56520,1,27960,530,20210921,20211001,20210928,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56597,4,28731,488,20210922,20211002,20210929,1,98,10,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO56683,2,11126,485,20210924,20211004,20211001,1,6,9,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO56764,4,24549,217,20210926,20211006,20211003,1,98,10,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO56853,3,23094,484,20210928,20211008,20211005,1,6,9,1,7.9500,7.9500,0.0000,0,2.9733,2.9733,7.9500,0.6360,0.1988,,,1
SO56950,2,12667,478,20210929,20211009,20211006,1,6,9,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO57220,1,23745,541,20211001,20211011,20211008,1,100,7,1,28.9900,28.9900,0.0000,0,10.8423,10.8423,28.9900,2.3192,0.7248,,,1
SO57307,1,12226,363,20211003,20211013,20211010,1,100,8,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO43719,1,27612,312,20190703,20190713,20190710,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44001,1,28044,313,20190726,20190805,20190802,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44268,1,13820,312,20190829,20190908,20190905,1,98,10,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44605,1,28672,314,20191007,20191017,20191014,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44875,1,29048,313,20191110,20191120,20191117,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45122,1,29236,314,20191209,20191219,20191216,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45408,1,29326,314,20200110,20200120,20200117,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45679,1,11540,314,20200213,20200223,20200220,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45923,1,11811,313,20200317,20200327,20200324,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46215,1,20429,310,20200414,20200424,20200421,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46490,1,12189,313,20200516,20200526,20200523,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46769,1,15702,377,20200611,20200621,20200618,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47115,1,21393,370,20200706,20200716,20200713,1,6,9,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO47322,1,15287,343,20200728,20200807,20200804,1,100,1,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO47641,1,27062,321,20200828,20200907,20200904,1,19,6,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO47921,1,14796,379,20200925,20201005,20201002,1,100,7,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48261,1,27101,329,20201027,20201106,20201103,1,19,6,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO48582,1,15428,343,20201116,20201126,20201123,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO48854,1,13643,354,20201208,20201218,20201215,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO49193,1,29390,360,20210103,20210113,20210110,1,100,7,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO49400,1,17794,373,20210124,20210203,20210131,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO49713,1,21400,354,20210215,20210225,20210222,1,19,6,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO49994,1,17799,379,20210311,20210321,20210318,1,100,8,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO50335,1,15648,356,20210331,20210410,20210407,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO50542,1,14442,385,20210421,20210501,20210428,1,100,4,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO50574,1,15267,360,20210423,20210503,20210430,1,6,9,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50883,1,18045,375,20210511,20210521,20210518,1,100,8,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO51179,3,22430,529,20210531,20210610,20210607,1,100,7,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO51254,1,20180,372,20210604,20210614,20210611,1,100,4,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51329,3,26312,477,20210609,20210619,20210616,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51404,4,21469,214,20210613,20210623,20210620,1,100,4,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO51477,2,12264,541,20210618,20210628,20210625,1,98,10,1,28.9900,28.9900,0.0000,0,10.8423,10.8423,28.9900,2.3192,0.7248,,,1
SO51551,4,13058,225,20210623,20210703,20210630,1,100,4,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO51626,2,15554,478,20210627,20210707,20210704,1,100,4,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO51897,2,13199,478,20210701,20210711,20210708,1,19,6,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO51979,1,19477,376,20210703,20210713,20210710,1,98,10,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO52070,1,20237,538,20210705,20210715,20210712,1,6,9,1,21.4900,21.4900,0.0000,0,8.0373,8.0373,21.4900,1.7192,0.5373,,,1
SO52160,3,11422,528,20210707,20210717,20210714,1,98,10,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52244,1,22154,528,20210708,20210718,20210715,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52321,1,11189,361,20210709,20210719,20210716,1,100,1,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO52404,2,25612,214,20210711,20210721,20210718,1,98,10,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52491,2,13095,536,20210713,20210723,20210720,1,19,6,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO52577,1,11346,355,20210715,20210725,20210722,1,100,7,1,2319.9900,2319.9900,0.0000,0,1265.6195,1265.6195,2319.9900,185.5992,57.9998,,,1
SO52661,2,28769,225,20210716,20210726,20210723,1,100,1,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO52747,4,18644,472,20210718,20210728,20210725,1,19,6,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO52832,2,29247,225,20210719,20210729,20210726,1,19,6,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO52918,3,11865,231,20210721,20210731,20210728,1,100,4,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO53012,3,18707,471,20210724,20210803,20210731,1,6,9,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO53095,2,23711,536,20210725,20210804,20210801,1,100,1,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO53181,2,19407,217,20210726,20210805,20210802,1,100,1,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO55518,2,26349,480,20210903,20210913,20210910,1,100,1,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56437,1,19677,477,20210920,20210930,20210927,1,6,9,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56520,2,27960,480,20210921,20211001,20210928,2,100,8,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56598,1,28479,566,20210922,20211002,20210929,1,6,9,1,742.3500,742.3500,0.0000,0,461.4448,461.4448,742.3500,59.3880,18.5588,,,1
SO56683,3,11126,480,20210924,20211004,20211001,1,6,9,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56765,1,12073,234,20210926,20211006,20211003,1,100,4,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO56854,1,27358,475,20210928,20211008,20211005,1,6,9,1,69.9900,69.9900,0.0000,0,26.1763,26.1763,69.9900,5.5992,1.7498,,,1
SO56950,3,12667,477,20210929,20211009,20211006,1,6,9,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO57220,2,23745,530,20211001,20211011,20211008,1,100,7,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO57307,2,12226,478,20211003,20211013,20211010,1,100,8,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO43720,1,13264,311,20190703,20190713,20190710,1,29,8,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44002,1,14572,336,20190726,20190805,20190802,1,100,4,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO44269,1,14589,326,20190830,20190909,20190906,1,100,4,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO44606,1,28772,313,20191007,20191017,20191014,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44876,1,29056,312,20191110,20191120,20191117,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45123,1,22971,311,20191209,20191219,20191216,1,19,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45409,1,19612,312,20200110,20200120,20200117,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45680,1,23283,310,20200213,20200223,20200220,1,19,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45924,1,14803,310,20200317,20200327,20200324,1,100,8,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46216,1,20456,314,20200414,20200424,20200421,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46491,1,24759,314,20200517,20200527,20200524,1,19,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46770,1,15357,370,20200611,20200621,20200618,1,100,8,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO47116,1,24611,387,20200706,20200716,20200713,1,6,9,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO47323,1,28529,362,20200729,20200808,20200805,2,100,7,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO47642,1,17109,383,20200829,20200908,20200905,1,100,7,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO47922,1,13468,379,20200925,20201005,20201002,1,100,1,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48262,1,24909,385,20201027,20201106,20201103,1,6,9,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO48583,1,23106,377,20201116,20201126,20201123,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48855,1,13955,354,20201208,20201218,20201215,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO49194,1,20922,335,20210103,20210113,20210110,1,98,10,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49401,1,17813,369,20210124,20210203,20210131,2,98,10,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO49714,1,23663,375,20210215,20210225,20210222,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO49995,1,21060,331,20210311,20210321,20210318,1,98,10,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50336,1,27449,362,20210401,20210411,20210408,2,100,4,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50543,1,25221,381,20210421,20210501,20210428,1,6,9,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO50575,1,27359,325,20210423,20210503,20210430,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50884,1,27543,362,20210512,20210522,20210519,2,100,4,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO51179,4,22430,486,20210531,20210610,20210607,1,100,7,1,159.0000,159.0000,0.0000,0,59.4660,59.4660,159.0000,12.7200,3.9750,,,1
SO51254,2,20180,529,20210604,20210614,20210611,1,100,4,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO51329,4,26312,490,20210609,20210619,20210616,1,100,1,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO51405,1,21438,584,20210613,20210623,20210620,1,100,4,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO51478,1,18213,372,20210619,20210629,20210626,1,6,9,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51552,1,13747,589,20210623,20210703,20210630,1,100,1,1,769.4900,769.4900,0.0000,0,419.7784,419.7784,769.4900,61.5592,19.2373,,,1
SO51627,1,28206,563,20210627,20210707,20210704,1,6,9,1,2384.0700,2384.0700,0.0000,0,1481.9379,1481.9379,2384.0700,190.7256,59.6018,,,1
SO51897,3,13199,484,20210701,20210711,20210708,1,19,6,1,7.9500,7.9500,0.0000,0,2.9733,2.9733,7.9500,0.6360,0.1988,,,1
SO51979,2,19477,487,20210703,20210713,20210710,1,98,10,1,54.9900,54.9900,0.0000,0,20.5663,20.5663,54.9900,4.3992,1.3748,,,1
SO52071,1,21366,528,20210705,20210715,20210712,1,6,9,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52161,1,11381,355,20210707,20210717,20210714,1,98,10,1,2319.9900,2319.9900,0.0000,0,1265.6195,1265.6195,2319.9900,185.5992,57.9998,,,1
SO52244,2,22154,485,20210708,20210718,20210715,1,19,6,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO52321,2,11189,528,20210709,20210719,20210716,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52405,1,25626,605,20210711,20210721,20210718,1,98,10,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO52491,3,13095,214,20210713,20210723,20210720,1,19,6,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52577,2,11346,528,20210715,20210725,20210722,1,100,7,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52662,1,23209,560,20210716,20210726,20210723,2,19,6,1,1214.8500,1214.8500,0.0000,0,755.1508,755.1508,1214.8500,97.1880,30.3713,,,1
SO52748,1,17211,528,20210718,20210728,20210725,1,100,7,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52832,3,29247,489,20210719,20210729,20210726,1,19,6,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO52919,1,16232,376,20210721,20210731,20210728,1,100,1,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO53013,1,24899,528,20210724,20210803,20210731,1,6,9,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO53096,1,14655,478,20210725,20210804,20210801,1,19,6,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO53182,1,22643,382,20210726,20210805,20210802,1,98,10,1,1120.4900,1120.4900,0.0000,0,713.0798,713.0798,1120.4900,89.6392,28.0123,,,1
SO55519,1,11253,535,20210903,20210913,20210910,1,19,6,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO56437,2,19677,488,20210920,20210930,20210927,1,6,9,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO56521,1,19642,485,20210921,20211001,20210928,1,19,6,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO56598,2,28479,217,20210922,20211002,20210929,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO56684,1,20995,584,20210924,20211004,20211001,1,6,9,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO56765,2,12073,225,20210926,20211006,20211003,1,100,4,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO56854,2,27358,482,20210928,20211008,20211005,1,6,9,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO56950,4,12667,217,20210929,20211009,20211006,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO57220,3,23745,480,20211001,20211011,20211008,1,100,7,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO57307,3,12226,225,20211003,20211013,20211010,1,100,8,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO43721,1,13590,310,20190703,20190713,20190710,1,98,10,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44003,1,19325,342,20190726,20190805,20190802,1,29,8,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO44270,1,13794,314,20190831,20190910,20190907,1,98,10,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
